orderid,noguest,tableno,intime,outtime,dine_type,payment,menu,sizeid,qty,price,cost,isrecommended,category,customer,gender,countryid,firstvisitdt
324,6,3,2002-02-16 11:32:00,2002-02-16 12:52:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
324,6,3,2002-02-16 11:32:00,2002-02-16 12:52:00,Eat in,Cash,โค้ก,M,1,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
324,6,3,2002-02-16 11:32:00,2002-02-16 12:52:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
324,6,3,2002-02-16 11:32:00,2002-02-16 12:52:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,1,40,14.0,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
324,6,3,2002-02-16 11:32:00,2002-02-16 12:52:00,Eat in,Cash,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
325,3,5,2002-02-16 18:59:00,2002-02-16 21:08:00,Eat in,Master Card,ต้มยำกุ้ง (ใหญ่),L,2,200,80.0,0,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
325,3,5,2002-02-16 18:59:00,2002-02-16 21:08:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
325,3,5,2002-02-16 18:59:00,2002-02-16 21:08:00,Eat in,Master Card,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Rick Holme,M,TH,2002-01-13 20:10:00
325,3,5,2002-02-16 18:59:00,2002-02-16 21:08:00,Eat in,Master Card,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Rick Holme,M,TH,2002-01-13 20:10:00
326,5,2,2002-02-16 19:20:00,2002-02-16 20:50:00,Eat in,Cash,ปลาราดพริก,L,3,400,160.0,0,Dish,Colleen Smith,F,US,2002-01-08 19:17:00
326,5,2,2002-02-16 19:20:00,2002-02-16 20:50:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Colleen Smith,F,US,2002-01-08 19:17:00
326,5,2,2002-02-16 19:20:00,2002-02-16 20:50:00,Eat in,Cash,ชุดอาหารเที่ยง,S,1,100,31.25,0,Menu Set,Colleen Smith,F,US,2002-01-08 19:17:00
327,2,3,2002-02-16 19:31:00,2002-02-16 20:21:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
327,2,3,2002-02-16 19:31:00,2002-02-16 20:21:00,Eat in,Cash,ไก่ทอด,M,1,70,28.0,0,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
327,2,3,2002-02-16 19:31:00,2002-02-16 20:21:00,Eat in,Cash,ทอดมันปลา,S,3,30,12.0,1,Appetizer,Paul Hank,M,UK,2002-01-01 10:51:00
328,3,4,2002-02-16 19:40:00,2002-02-16 20:43:00,Eat in,Cash,ต้มยำกุ้ง (ใหญ่),L,3,200,80.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
328,3,4,2002-02-16 19:40:00,2002-02-16 20:43:00,Eat in,Cash,แกงเขียวหวานไก่,M,3,60,24.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
328,3,4,2002-02-16 19:40:00,2002-02-16 20:43:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
329,4,4,2002-02-16 19:41:00,2002-02-16 20:17:00,Eat in,Cash,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
329,4,4,2002-02-16 19:41:00,2002-02-16 20:17:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
330,3,5,2002-02-16 19:55:00,2002-02-16 20:24:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
330,3,5,2002-02-16 19:55:00,2002-02-16 20:24:00,Eat in,Cash,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
330,3,5,2002-02-16 19:55:00,2002-02-16 20:24:00,Eat in,Cash,น้ำส้มคั้น,M,3,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
330,3,5,2002-02-16 19:55:00,2002-02-16 20:24:00,Eat in,Cash,โค้ก-Diet,M,3,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
331,5,2,2002-02-16 20:02:00,2002-02-16 21:11:00,Eat in,Visa Card,ไก่ทอด,M,3,70,28.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
331,5,2,2002-02-16 20:02:00,2002-02-16 21:11:00,Eat in,Visa Card,เทมปุระ,S,3,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
331,5,2,2002-02-16 20:02:00,2002-02-16 21:11:00,Eat in,Visa Card,น้ำส้มคั้น,M,3,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
331,5,2,2002-02-16 20:02:00,2002-02-16 21:11:00,Eat in,Visa Card,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
332,6,4,2002-02-17 10:47:00,2002-02-17 11:35:00,Eat in,Master Card,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
332,6,4,2002-02-17 10:47:00,2002-02-17 11:35:00,Eat in,Master Card,เทมปุระ,S,3,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
332,6,4,2002-02-17 10:47:00,2002-02-17 11:35:00,Eat in,Master Card,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
332,6,4,2002-02-17 10:47:00,2002-02-17 11:35:00,Eat in,Master Card,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
333,3,9,2002-02-17 11:09:00,2002-02-17 11:56:00,Eat in,Visa Card,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
333,3,9,2002-02-17 11:09:00,2002-02-17 11:56:00,Eat in,Visa Card,น้ำเปล่า,M,1,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
334,3,1,2002-02-17 11:15:00,2002-02-17 12:18:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
334,3,1,2002-02-17 11:15:00,2002-02-17 12:18:00,Eat in,Cash,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
334,3,1,2002-02-17 11:15:00,2002-02-17 12:18:00,Eat in,Cash,เทมปุระ,S,2,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
334,3,1,2002-02-17 11:15:00,2002-02-17 12:18:00,Eat in,Cash,โค้ก,M,3,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
334,3,1,2002-02-17 11:15:00,2002-02-17 12:18:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
334,3,1,2002-02-17 11:15:00,2002-02-17 12:18:00,Eat in,Cash,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
335,4,1,2002-02-17 12:13:00,2002-02-17 14:32:00,Eat in,Cash,ต้มยำกุ้ง (ใหญ่),L,1,200,80.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
335,4,1,2002-02-17 12:13:00,2002-02-17 14:32:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
335,4,1,2002-02-17 12:13:00,2002-02-17 14:32:00,Eat in,Cash,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
335,4,1,2002-02-17 12:13:00,2002-02-17 14:32:00,Eat in,Cash,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
335,4,1,2002-02-17 12:13:00,2002-02-17 14:32:00,Eat in,Cash,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
336,4,2,2002-02-17 19:21:00,2002-02-17 20:09:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
336,4,2,2002-02-17 19:21:00,2002-02-17 20:09:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
336,4,2,2002-02-17 19:21:00,2002-02-17 20:09:00,Eat in,Cash,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
337,4,3,2002-02-17 19:30:00,2002-02-17 20:38:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Richard Hank,M,US,2002-01-04 18:37:00
337,4,3,2002-02-17 19:30:00,2002-02-17 20:38:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Richard Hank,M,US,2002-01-04 18:37:00
338,4,4,2002-02-17 19:44:00,2002-02-17 20:36:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
338,4,4,2002-02-17 19:44:00,2002-02-17 20:36:00,Eat in,Cash,ไอศครีมกะทิ,S,1,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
339,2,3,2002-02-17 20:00:00,2002-02-17 22:17:00,Eat in,Visa Card,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
339,2,3,2002-02-17 20:00:00,2002-02-17 22:17:00,Eat in,Visa Card,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
339,2,3,2002-02-17 20:00:00,2002-02-17 22:17:00,Eat in,Visa Card,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
340,1,0,2002-02-17 20:08:00,2002-02-17 20:30:00,To go,Check,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
340,1,0,2002-02-17 20:08:00,2002-02-17 20:30:00,To go,Check,โค้ก-Diet,M,3,15,4.5,0,Beverage,Rick Holme,M,TH,2002-01-13 20:10:00
340,1,0,2002-02-17 20:08:00,2002-02-17 20:30:00,To go,Check,น้ำเปล่า,M,2,10,3.0,0,Beverage,Rick Holme,M,TH,2002-01-13 20:10:00
341,1,1,2002-02-17 20:11:00,2002-02-17 20:43:00,Eat in,Cash,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
341,1,1,2002-02-17 20:11:00,2002-02-17 20:43:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
341,1,1,2002-02-17 20:11:00,2002-02-17 20:43:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,1,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
342,4,1,2002-02-17 20:19:00,2002-02-17 20:52:00,Eat in,Master Card,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
342,4,1,2002-02-17 20:19:00,2002-02-17 20:52:00,Eat in,Master Card,น้ำส้มคั้น,M,1,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
342,4,1,2002-02-17 20:19:00,2002-02-17 20:52:00,Eat in,Master Card,โค้ก,M,2,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
342,4,1,2002-02-17 20:19:00,2002-02-17 20:52:00,Eat in,Master Card,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
343,3,2,2002-02-18 11:24:00,2002-02-18 12:56:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
343,3,2,2002-02-18 11:24:00,2002-02-18 12:56:00,Eat in,Cash,เทมปุระ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
343,3,2,2002-02-18 11:24:00,2002-02-18 12:56:00,Eat in,Cash,โค้ก,M,2,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
343,3,2,2002-02-18 11:24:00,2002-02-18 12:56:00,Eat in,Cash,โค้ก-Diet,M,3,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
343,3,2,2002-02-18 11:24:00,2002-02-18 12:56:00,Eat in,Cash,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
344,1,3,2002-02-18 11:30:00,2002-02-18 12:38:00,Eat in,Cash,แกงเขียวหวานไก่,M,1,60,24.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
344,1,3,2002-02-18 11:30:00,2002-02-18 12:38:00,Eat in,Cash,ผัดผักรวม,L,1,80,32.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
344,1,3,2002-02-18 11:30:00,2002-02-18 12:38:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
344,1,3,2002-02-18 11:30:00,2002-02-18 12:38:00,Eat in,Cash,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
345,4,3,2002-02-18 12:03:00,2002-02-18 14:25:00,Eat in,Master Card,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
345,4,3,2002-02-18 12:03:00,2002-02-18 14:25:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
346,3,1,2002-02-18 12:13:00,2002-02-18 14:18:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Colleen Smith,F,US,2002-01-08 19:17:00
346,3,1,2002-02-18 12:13:00,2002-02-18 14:18:00,Eat in,Master Card,ผัดผักรวม,L,3,80,32.0,0,Dish,Colleen Smith,F,US,2002-01-08 19:17:00
346,3,1,2002-02-18 12:13:00,2002-02-18 14:18:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Colleen Smith,F,US,2002-01-08 19:17:00
347,1,4,2002-02-18 19:40:00,2002-02-18 21:33:00,Eat in,Master Card,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
347,1,4,2002-02-18 19:40:00,2002-02-18 21:33:00,Eat in,Master Card,ไก่ทอด,M,1,70,28.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
347,1,4,2002-02-18 19:40:00,2002-02-18 21:33:00,Eat in,Master Card,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
348,4,4,2002-02-19 10:45:00,2002-02-19 13:09:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
348,4,4,2002-02-19 10:45:00,2002-02-19 13:09:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
348,4,4,2002-02-19 10:45:00,2002-02-19 13:09:00,Eat in,Cash,โค้ก-Diet,M,3,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
348,4,4,2002-02-19 10:45:00,2002-02-19 13:09:00,Eat in,Cash,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
349,2,1,2002-02-19 12:11:00,2002-02-19 13:54:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
349,2,1,2002-02-19 12:11:00,2002-02-19 13:54:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,3,40,14.0,0,Dessert,Rick Holme,M,TH,2002-01-13 20:10:00
350,5,1,2002-02-19 12:14:00,2002-02-19 13:45:00,Eat in,Cash,ต้มยำกุ้ง (ใหญ่),L,2,200,80.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
350,5,1,2002-02-19 12:14:00,2002-02-19 13:45:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
350,5,1,2002-02-19 12:14:00,2002-02-19 13:45:00,Eat in,Cash,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
350,5,1,2002-02-19 12:14:00,2002-02-19 13:45:00,Eat in,Cash,ไก่ทอด,M,1,70,28.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
350,5,1,2002-02-19 12:14:00,2002-02-19 13:45:00,Eat in,Cash,เทมปุระ,S,2,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
350,5,1,2002-02-19 12:14:00,2002-02-19 13:45:00,Eat in,Cash,น้ำส้มคั้น,M,3,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
351,6,3,2002-02-19 19:34:00,2002-02-19 20:50:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
351,6,3,2002-02-19 19:34:00,2002-02-19 20:50:00,Eat in,Master Card,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
351,6,3,2002-02-19 19:34:00,2002-02-19 20:50:00,Eat in,Master Card,โค้ก-Diet,M,2,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
351,6,3,2002-02-19 19:34:00,2002-02-19 20:50:00,Eat in,Master Card,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
352,4,5,2002-02-19 19:54:00,2002-02-19 21:56:00,Eat in,American Express,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
352,4,5,2002-02-19 19:54:00,2002-02-19 21:56:00,Eat in,American Express,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
352,4,5,2002-02-19 19:54:00,2002-02-19 21:56:00,Eat in,American Express,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
353,3,3,2002-02-20 11:36:00,2002-02-20 13:28:00,Eat in,Master Card,ต้มยำกุ้ง (เล็ก),S,1,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
353,3,3,2002-02-20 11:36:00,2002-02-20 13:28:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
354,2,5,2002-02-20 18:53:00,2002-02-20 20:03:00,Eat in,Cash,โค้ก,M,1,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
354,2,5,2002-02-20 18:53:00,2002-02-20 20:03:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
355,3,5,2002-02-20 18:55:00,2002-02-20 20:48:00,Eat in,Visa Card,ทอดมันปลา,S,1,30,12.0,1,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
355,3,5,2002-02-20 18:55:00,2002-02-20 20:48:00,Eat in,Visa Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
355,3,5,2002-02-20 18:55:00,2002-02-20 20:48:00,Eat in,Visa Card,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
356,3,9,2002-02-20 19:09:00,2002-02-20 19:49:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
356,3,9,2002-02-20 19:09:00,2002-02-20 19:49:00,Eat in,Master Card,ทอดมันปลา,S,3,30,12.0,1,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
356,3,9,2002-02-20 19:09:00,2002-02-20 19:49:00,Eat in,Master Card,เทมปุระ,S,2,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
356,3,9,2002-02-20 19:09:00,2002-02-20 19:49:00,Eat in,Master Card,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
357,2,3,2002-02-20 19:32:00,2002-02-20 21:22:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,1,20,8.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
357,2,3,2002-02-20 19:32:00,2002-02-20 21:22:00,Eat in,Cash,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
357,2,3,2002-02-20 19:32:00,2002-02-20 21:22:00,Eat in,Cash,โค้ก,M,2,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
357,2,3,2002-02-20 19:32:00,2002-02-20 21:22:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
358,1,2,2002-02-21 19:21:00,2002-02-21 21:10:00,Eat in,Master Card,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
358,1,2,2002-02-21 19:21:00,2002-02-21 21:10:00,Eat in,Master Card,ทอดมันปลา,S,3,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
358,1,2,2002-02-21 19:21:00,2002-02-21 21:10:00,Eat in,Master Card,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
359,2,4,2002-02-21 19:45:00,2002-02-21 21:13:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
359,2,4,2002-02-21 19:45:00,2002-02-21 21:13:00,Eat in,Master Card,ทอดมันปลา,S,1,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
359,2,4,2002-02-21 19:45:00,2002-02-21 21:13:00,Eat in,Master Card,น้ำส้มคั้น,M,1,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
359,2,4,2002-02-21 19:45:00,2002-02-21 21:13:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
359,2,4,2002-02-21 19:45:00,2002-02-21 21:13:00,Eat in,Master Card,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
360,1,0,2002-02-21 19:57:00,2002-02-21 20:20:00,To go,Visa Card,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
360,1,0,2002-02-21 19:57:00,2002-02-21 20:20:00,To go,Visa Card,ผัดผักรวม,L,2,80,32.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
361,2,5,2002-02-22 11:55:00,2002-02-22 12:30:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
361,2,5,2002-02-22 11:55:00,2002-02-22 12:30:00,Eat in,Master Card,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
361,2,5,2002-02-22 11:55:00,2002-02-22 12:30:00,Eat in,Master Card,เทมปุระ,S,3,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
361,2,5,2002-02-22 11:55:00,2002-02-22 12:30:00,Eat in,Master Card,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
362,3,2,2002-02-22 12:21:00,2002-02-22 13:32:00,Eat in,Master Card,ปลาราดพริก,L,1,400,160.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
362,3,2,2002-02-22 12:21:00,2002-02-22 13:32:00,Eat in,Master Card,ไก่ทอด,M,2,70,28.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
362,3,2,2002-02-22 12:21:00,2002-02-22 13:32:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
363,2,2,2002-02-22 18:29:00,2002-02-22 19:51:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
363,2,2,2002-02-22 18:29:00,2002-02-22 19:51:00,Eat in,Cash,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
364,2,5,2002-02-22 18:52:00,2002-02-22 20:23:00,Eat in,Check,ต้มยำกุ้ง (เล็ก),S,3,20,8.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
364,2,5,2002-02-22 18:52:00,2002-02-22 20:23:00,Eat in,Check,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
364,2,5,2002-02-22 18:52:00,2002-02-22 20:23:00,Eat in,Check,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
365,5,5,2002-02-22 18:59:00,2002-02-22 20:34:00,Eat in,Check,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
365,5,5,2002-02-22 18:59:00,2002-02-22 20:34:00,Eat in,Check,ชุดอาหารเที่ยง,S,3,100,31.25,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
365,5,5,2002-02-22 18:59:00,2002-02-22 20:34:00,Eat in,Check,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
366,3,4,2002-02-22 19:42:00,2002-02-22 21:17:00,Eat in,Check,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
366,3,4,2002-02-22 19:42:00,2002-02-22 21:17:00,Eat in,Check,ทอดมันปลา,S,1,30,12.0,1,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
367,6,3,2002-02-22 20:03:00,2002-02-22 21:42:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Colleen Smith,F,US,2002-01-08 19:17:00
367,6,3,2002-02-22 20:03:00,2002-02-22 21:42:00,Eat in,Cash,แกงเขียวหวานไก่,M,3,60,24.0,1,Dish,Colleen Smith,F,US,2002-01-08 19:17:00
